Film Title,Character,Dialogue
Aladdin,Aladdin,"You, uh, you don't want to go for a ride, do you? We could get out of the palace, see the world."
Aladdin,Jasmine,Is it safe?
Aladdin,Aladdin,Sure.  Do you trust me?
Aladdin,Jasmine,(She looks at him at the saying of that all- important line) What?
Aladdin,Aladdin,Do you trust me?
Aladdin,Jasmine,"Yes. (She takes his hand and gets up on CARPET.  It zooms into the sky, knocking them both into sitting positions.  The music of ""A Whole New World"" swells.  JASMINE looks back and sees RAJAH looking up at her questioningly.  She gasps as they fly over the palace wall and into the sky.)"
Aladdin,Aladdin,"I can show you the world Shining, shimmering, splendid. Tell me princess, now when did you last Let your heart decide? (CARPET zooms down through the town, stopping slightly to pick a flower.  It gives the flower to ALADDIN, who gives it to JASMINE. She smiles.) I can open your eyes Take you wonder by wonder Over, sideways, and under On a magic carpet ride A whole new world! A new fantastic point of view No one to tell us no Or where to go Or say we're only dreaming (JASMINE looks back and watches Agrabah disappear from sight.  CARPET flies in and out of the clouds.)"
Aladdin,Jasmine,A whole new world A dazzling place I never knew But when I'm way up here It's crystal clear That now I'm in a whole new world with you!
Aladdin,Aladdin,"Now I'm in a whole new world with you! (They each catch a small cloud as CARPET continues the flight.  It then circles a pillar of clouds, giving a swirly look to it.)"
Aladdin,Jasmine,"Unbelievable sights Indescribable feeling Soaring, tumbling, freewheeling Through an endless diamond sky (They join a flock of birds in the sky.  One of them looks terrified and squawks.  CARPET does somersaults and flips, at times putting ALADDIN and JASMINE in free-fall, but catching them.  They then zoom above the clouds where a starry night awaits them.)"
Aladdin,Jasmine,A whole new world!
Aladdin,Aladdin,Don't you dare close your eyes
Aladdin,Jasmine,An hundred thousand things to see
Aladdin,Aladdin,Hold your breath--it gets better!
Aladdin,Jasmine,"I'm like a shooting star, I've come so far I can't go back to where I used to be! (They zoom down over a river, apparently the Nile, for beyond the ship's sails are the Great Pyramids.  They wave at a worker sculpting the complete nose of the Sphinx.  He smiles, but chisels too much and breaks off the front section of the nose.)"
Aladdin,Aladdin,A whole new world!
Aladdin,Jasmine,Every turn a surprise
Aladdin,Aladdin,With new horizons to pursue
Aladdin,Jasmine,"Every moment, red-letter"
Aladdin,Both,"I'll chase them anywhere There's time to spare Let me share this whole new world with you A whole new world That's where we'll be (They fly through Greece, where ALADDIN grabs an apple from a tree and rolls it down his arm to JASMINE, who is now sure she is dealing with ALADDIN, not PRINCE ALI.)"
Aladdin,Aladdin,A thrilling chase
Aladdin,Jasmine,A wondrous place
Aladdin,Both,"For you and me! (CARPET hovers along over a lake, and we see the reflection of the moon in the lake.  Fireworks burst and we see the couple at a Chinese New Year celebration, sitting on a rooftop.)"
Aladdin,Jasmine,It's all so magical.
Aladdin,Aladdin,Yeah.
Aladdin,Aladdin,Nah.  He hates fireworks.  (CARPET looks up realizing what is happening.)  He doesn't really like flying either. That is...oh no!
Aladdin,Jasmine,You are the boy from the market!  I knew it.  Why did you lie to me?
Aladdin,Aladdin,"Jasmine, I'm sorry."
Aladdin,Jasmine,Did you think I was stupid?
Aladdin,Aladdin,No!
Aladdin,Jasmine,That I wouldn't figure it out?
Aladdin,Aladdin,"No.  I mean, I hoped you wouldn't.  No, that's not what I meant."
Aladdin,Jasmine,Who are you?  Tell me the truth!
Aladdin,Aladdin,"The truth? (He looks at CARPET who wave him on, giving up hope.)  The truth...the truth is...I sometimes dress as a commoner to escape the pressures of palace life.  (CARPET slumps down in defeat.)  But I really am a prince! (The feather on his turban falls down over his eyes.)"
Aladdin,Jasmine,Why didn't you just tell me?
Aladdin,Aladdin,"Well, you know, um...royalty going out into the city in disguise, it sounds a little strange, don't you think?"
Aladdin,Jasmine,"Not that strange. (She flicks up the feather and cuddles with him.  CARPET puts a tassel under his ""chin"" and looks mystified.  Dissolve to ext. of palace balcony, where ALADDIN and JASMINE return.  CARPET forms a set of steps and she descends.  ALADDIN then descends just below the balcony.)"
Aladdin,Jasmine,"Good night, my handsome prince."
Aladdin,Aladdin,"Sleep well, princess. (They slowly lean forward to kiss, but CARPET bumps him up and they kiss sooner than expected.  She walks away slowly then turns and looks at him. Finally she enters her room through the curtain.)"
Aladdin,Aladdin,"Yes!  (He falls back onto the CARPET, who descends to the ground.) For the first time in my life, things are starting to go right."
Aladdin,Aladdin,Hey!  What?  (A gag is tied around his mouth. Muffled words) Abu!  Abu!  (We see the elephant hanging from a net tied in a tree.)
Aladdin,Guard,Hold him! (Shackles are placed on his feet and his hands.  Another GUARD ties CARPET in a knot around a tree.)
Aladdin,Jafar,"I'm afraid you've worn out your welcome, Prince Abooboo.    Make sure he's never found. (A GUARD hits him in the head, and he falls unconscious.  Cut to a cliff, where GUARDS laugh as ALADDIN's body drops into the water. He is conscious now, but his feet are tied to a rock.  The rock hits the sea bottom, then the turban lands and the lamp tumbles out.  He sees this and struggles to rub the lamp.  However, he loses consciousness and falls to the floor.  The lamp, unsettled by his movement, rolls down and rubs against his hands. It shakes, and GENIE emerges with a bath brush, rubber duckie, and shower cap)"
Aladdin,Genie,"Never fails.  Get in the bath and there's a rub at the lamp.    Hello.  (Sees unconscious ALADDIN) Al?  Al!  Kid, snap out of it! You can't cheat on this one!  I can't help you unless you make a wish.  You have to say  ""Genie I want you to save my life.""  Got it?  Okay.  C'mon Aladdin!!  (He grabs ALADDIN by the shoulders and shakes him.  His head goes up, then falls.)  I'll take that as a yes. Wooga!  Wooga!    Up scope!  (He babbles in something that sounds like German.  On the surface, a giant water spout emerges, and lands on top of the cliff.  ALADDIN reawakes and coughs the water out of his lungs.) Don't you scare me like that!"
Aladdin,Aladdin,"Genie, I--uh, I-uh...(He can't think of how to say it, so they just hug each other.)  Thanks, Genie."
Aladdin,Genie,"Oh, Al.  I'm gettin' kind of fond of you, kid.  Not that I want to pick out curtains or anything. (Cut to JASMINE in her room, humming ""A Whole New World"" and brushing her hair.  The SULTAN appears in one of the double doors,hypnotized.)"
Aladdin,Sultan,Jasmine!
Aladdin,Jasmine,"Oh, father--I just had the most wonderful time. I'm so happy."
Aladdin,Sultan,"You should be, Jasmine. I have chosen a husband for you."
Aladdin,Jasmine,What?
Aladdin,Sultan,You will wed Jafar.
Aladdin,Jafar,"You're speechless, I see.  A fine quality in a wife."
Aladdin,Jasmine,"I will never marry you. Father, I choose Prince Ali!"
Aladdin,Jafar,Prince Ali left!
Aladdin,Aladdin,"Better check your crystal ball  again, Jafar!"
Aladdin,Jasmine,Prince Ali!
Aladdin,Iago,"How in the he----uh, awk!"
Aladdin,Aladdin,"Tell them the truth, Jafar!  You tried to have me killed."
Aladdin,Jafar,"What?    Ridiculous nonsense, your highness.  He is obviously lying."
Aladdin,Sultan,Obviously...lying.
Aladdin,Jasmine,"Father, what's wrong with you?"
Aladdin,Aladdin,I know! (ALADDIN grabs the staff and smashes it on the floor. JAFAR flinches and the spell is broken for good.)
Aladdin,Sultan,"Oh, oh, oh my!"
Aladdin,Aladdin,"Your highness, Jafar's been controlling you with this!"
Aladdin,Sultan,"What?  Jafar?  You, you traitor!"
Aladdin,Jafar,"Your majesty, all of this can be explained."
Aladdin,Sultan,Guards! Guards!
Aladdin,Iago,"Well, that's it--we're dead, forget about it.  Just dig a grave for both of us.  We're dead. (But JAFAR sees the lamp in ALADDIN's pocket.  He makes a move, but is grabbed by guards.)"
Aladdin,Sultan,Arrest Jafar at once.
Aladdin,Jafar,"This is not done yet, boy! (JAFAR pulls a vial from his pocket.  ALADDIN sees this and rushes him, but JAFAR throws the vial to the floor.  A large red cloud appears.  When it is gone, so is JAFAR.)"
Aladdin,Sultan,"Find him, search everywhere!"
Aladdin,Aladdin,"Jasmine, are you all right?"
Aladdin,Jasmine,Yes.
Aladdin,Sultan,"Jafar, my most trusted counselor, plotting against me all this time.  Just horrible.  How will I ever- Can it be true?  My daughter has finally chosen a suitor?  Ha ha!  Praise Allah!  You brilliant boy, I could kiss you!   I won't--I'll leave that to my--.  You two will be wed at once! Yes, yes.  And you'll be happy and prosperous, and then my boy, you will be sultan!"
Aladdin,Aladdin,Sultan?
Aladdin,Sultan,"Yes, a fine upstanding youth like yourself, a person of your unimpeachable moral character is exactly what this kingdom needs!  (ALADDIN looks concerned at this.)"
Aladdin,Iago,"We gotta get outta here!  We gotta get--  I gotta start packing, your highness.  Only essentials. (IAGO starts throwing things out of his cage. JAFAR smiles broadly.)  Travel light! Bring the guns, the weapons, the knives (Stops and takes out a picture of himself    and JAFAR) and how about this picture?  I don't know--I think I'm making a weird face in it. Oh, boy--he's gone nuts.  He's cracked.  (IAGO flies down to him and knocks on his head.)  Jafar? Jafar?  Get a grip, Jafar! (JAFAR grabs him around the neck) Good grip!"
Aladdin,Jafar,"Prince Ali is nothing more than that ragged urchin Aladdin.  He has the lamp, Iago."
Aladdin,Iago,Why that miserable--
Aladdin,Jafar,But you are going to relieve him of it!
Aladdin,Iago,Me?
Aladdin,Aladdin,Sultan?  They want me to be sultan?
Aladdin,Genie,"Huzzah!  Hail the conquering hero!  (Turns into a one-man band.  He sees ALADDIN walk away with his head hung.  He stops, scratches his head, comes up with an idea, then zooms over to ALADDIN.  He holds up his hands like a director scoping a picture and we look through them.)  Aladdin, you've just won the heart of the princess.  What are you gonna do next?  (ALADDIN looks at him, then walks away in sadness to the bed, where he falls on it and sighs. GENIE again is confused, then goes to him and pulls out a script labeled ""Aladdin."" Whispering: ) Psst, your line is ""I'm going to free the genie."" Anytime."
Aladdin,Aladdin,Genie...I can't.
Aladdin,Genie,"Sure you can.  You just go ""Genie, I wish you free.""  (He grabs ALADDIN's head and uses him as a mock ventriloquist's dummy.  ALADDIN pulls away.)"
Aladdin,Aladdin,"I'm serious.  Look, I'm sorry--I really am. But they want to make me sultan--no!, They want to make Prince Ali sultan.  Without you, I'm just Aladdin."
Aladdin,Genie,"Al, you won!"
Aladdin,Aladdin,"Because of you!  The only reason anyone thinks I'm anything is because of you.  What if they find out I'm not really a prince?    What if Jasmine finds out?  I'll lose her.  Genie, I can't keep this up on my own.  I can't wish you free."
Aladdin,Genie,"Hey, I understand.  After all, you've lied to everyone else.  Hey, I was beginning to feel left out.  Now, if you'll excuse me, master. (He says the last word in disgust, then poofs back into the lamp.)"
Aladdin,Abu,Ohhh.
Aladdin,Aladdin,"Genie, I'm really sorry. (A tongue comes out of the spout and raspberries him.)   Well, fine. (He slams a pillow on top of the LAMP.)  Then just stay in there!    What are you guys looking at?  Look, I--I'm sorry.  Wait, Abu-- wait--I'm sorry, I didn't-- wait, c'mon.    What am I doing? Genie's right--I gotta tell Jasmine the truth."
Aladdin,Jasmine,"Ali, oh Ali--will you come here?"
Aladdin,Aladdin,"Well, here goes.  (He walks into the garden.)  Jasmine?  Where are you? (We see IAGO wearing a beak and standing on stilts next to a FLAMINGO in the pond.  He is imitating JASMINE's voice.)"
Aladdin,Iago,"Ahem--In the menagerie, hurry."
Aladdin,Aladdin,"I'm coming. (We see ALADDIN hurry past, not noticing the birds.  IAGO laughs, then turns back and looks into the face of a FLAMINGO, who is panting.)"
Aladdin,Flamingo,D'uh!
Aladdin,Iago,"Ya got a problem, pinky?  (He sweeps the bird's feet out from under it. IAGO runs into the palace and finds the lamp under the pillow.)  Boy, Jafar's gonna be happy to see you!  (Stretches his face like JAFAR's and imitates it.)  Good work, Iago! Ah, go on.   No, really--on a scale of one to ten, you are an eleven!  Ah, Jafar--you're too kind.  I'm embarrassed, I'm blushing. (Cut to the palace entrance.  The SULTAN is standing on top, making an announcement to the people.)"
Aladdin,Sultan,"People of Agrabah, My daughter has finally chosen a suitor! (Cut to behind the curtain, where JASMINE is peeking.  ALADDIN appears at the bottom of the stairs.)"
Aladdin,Aladdin,Jasmine?
Aladdin,Jasmine,"Ali, where have you been?"
Aladdin,Aladdin,There's something I've got to tell you.
Aladdin,Jasmine,The whole kingdom has turned out for father's announcement!
Aladdin,Aladdin,"No! But Jasmine, listen to me, please!"
Aladdin,Jasmine,"Good luck!  (She pushes him out onto the platform with the SULTAN, where he overlooks the entire crowd.)"
Aladdin,Sultan,...Ali Ababwa!
Aladdin,Aladdin,"Oh, boy!"
Aladdin,Iago,"Look at them, cheering that little pipsqueak."
Aladdin,Jafar,Let them cheer.
Aladdin,Genie,"You know Al, I'm getting reallyyyyyy--I don't think you're him.  (He descends and consults a playbill.)  Tonight, the role of Al will be played by a tall, dark and sinister ugly man."
Aladdin,Jafar,I am your master now.  (He throws GENIE to the ground and puts his foot on GENIE's face.)
Aladdin,Genie,I was afraid of that.
Aladdin,Jafar,"Genie, grant me my first wish.  I wish to rule on high, as sultan!!! (Cut to ext where dark clouds circle the castle.  The castle shakes. The roof rips off and the SULTAN and ALADDIN duck.)"
Aladdin,Aladdin,Whoa!
Aladdin,Sultan,"Bless my soul.  What is this?  What is going on? (His turban lifts off his head.  When he grabs it, his whole body flies up, then is stripped of all his clothing except his boxer shorts.  The clothing reappears on JAFAR.)"
Aladdin,Jafar,Heh heh heh!
Aladdin,Sultan,"Jafar, you vile betrayer."
Aladdin,Iago,That's Sultan Vile Betrayer to you.
Aladdin,Aladdin,"Oh, yeah?  Well, we'll just see about that!  (Pulls off his own turban, but finds it empty)  The lamp!"
Aladdin,Jafar,"Finders-keepers, Abooboo. (They both look up and see a gigantic GENIE lift the palace into the clouds..  ALADDIN whistles and CARPET flies up to greet him. They fly up near the GENIE's head.)"
Aladdin,Aladdin,Genie!  No!
Aladdin,Genie,"Sorry, kid--I got a new master now.  (He places the palace on top of a mountain.)"
Aladdin,Sultan,"Jafar, I order you to stop!"
Aladdin,Jafar,"There's a new order now--my order!  Finally, you will bow to me!"
Aladdin,Jafar,We'll never bow to you!
Aladdin,Iago,Why am I not surprised?
Aladdin,Jafar,"If you will not bow before a sultan, then you will cower before a sorcerer!    Genie, my second wish--I wish to be the most powerful sorcerer in the world! (GENIE extends his finger.  ALADDIN tries to stop him, but he cannot, and another GENIE  brand lightning bolt  strikes JAFAR, returning him to his normal look.)"
Aladdin,Iago,"Ladies and gentlemen, a warm Agrabah welcome for Sorcerer Jafar!"
Aladdin,Jafar,"Now where were we?  Ah, yes--abject humiliation! (He zaps JASMINE and the SULTAN with his staff, and they both bow to him. RAJAH comes running at him. He zaps RAJAH, and the tiger turns into a kitty- cat.)  Down, boy!  Oh, princess--(lifts her chin with his staff)--there's someone I'm dying to introduce you to."
Aladdin,Aladdin,Jafar!  Get your hands off her!
Aladdin,Jafar,"Prince Ali Yes, it is he, But not as you know him. Read my lips and come to grips With reality Yes, meet a blast from your past Whose lies were too good to last Say hello to your precious Prince Ali!"
Aladdin,Iago,Or should we say Aladdin?
Aladdin,Aladdin,"Jasmine, I tried to tell you."
Aladdin,Jafar,"So Ali turns out to be merely Aladdin Just a con, need I go on? Take it from me His personality flaws Give me adequate cause To send him packing on a one-way trip So his prospects take a terminal dip His assets frozen, the venue chosen Is the ends of the earth, whoopee! So long,"
Aladdin,Iago,"Good bye, see ya!"
Aladdin,Jafar,"Ex-Prince Ali! (JAFAR has zapped ABU back to normal.  He sends the two of them into a tall pillar, then launches it like a rocket, but not before CARPET can get in.  F2B, then we see a snowy wasteland, where the pillar crashes and rolls.  It finally comes to a stop. ALADDIN emerges, obviously very cold.)"
Aladdin,Aladdin,"Abu?  Abu!  (He looks back at a shivering pile of snow.)  Oh, this is all my fault--I should have freed the genie when I had the chance.  (He digs out ABU and cradles him inside his vest.)  Abu! Are you okay?  I'm sorry, Abu--I made a mess of everything, somehow.  I gotta go back and set things right.  (He starts to walk through the snow, and he eventuallysteps on a frozen CARPET.) Carpet!  (He looks up and sees CARPET is pinned by the pillar.  He tugs to try and free CARPET.  He can't do it, so he begins to remove snow from the base of the pillar.)   Abu, start digging!  That's it!  (Finally, enough snow has been removed, and the pillar begins to roll.  ALADDIN runs away, looks back, then slides into place.  The pillar rolls over him, and when it is gone, ALADDIN and ABU are left sitting in the patch of snow made by the window of the pillar.)  Yeah!  All right!  (He looks up at his turban, made out of scared ABU. CARPET shakes off the snow and rushes over to pick them up.)  Now, back to Agrabah!  Let's go! (We cut back to ext. long shot of Agrabah, shrouded in red clouds. Cut to int. and slow zoom of throne room. IAGO has the SULTAN tied up like a marionette, and JASMINE is chained next to the throne.)"
Aladdin,Iago,"Puppet ruler want a cracker? Here's your cracker. Shove 'em all right down your throat.  Here, have lots!"
Aladdin,Jafar,Leave him alone!
Aladdin,Jafar,"It pains me to see you reduced to this, Jasmine. A beautiful desert bloom such as yourself should be on the arm of the most powerful man in the world. What do you say, my dear?  Why,  with you as my queen..."
Aladdin,Jasmine,Never!
Aladdin,Jafar,"I'll teach you some respect! (She falls back as he raises his hand to slap her.  Then he stops.)  No. Genie, I have decided to make my final wish.  I wish for Princess Jasmine to fall desperately in love with me."
Aladdin,Genie,"Ah, master-- there are a few addendas, some quid pro quo-"
Aladdin,Jafar,"Don't talk back to me, you stupid blue lout!  You will do what I order you to do, slave! (JASMINE looks up and sees ALADDIN in the window, motioning her to play along.)"
Aladdin,Jafar,"That's better.  (He pulls the GENIE's jaw up like a shade.)  Now, pussycat, tell me more about...myself."
Aladdin,Jasmine,"You're tall, well dressed... (JAFAR walks over to her.  ALADDIN jumps down with ABU and GENIE sees them.)"
Aladdin,Genie,"Al!  Al, little buddy!"
Aladdin,Aladdin,Shh!
Aladdin,Aladdin,"Hey--I'm a street rat, remember? (He rezips GENIE's mouth.)  I'll improvise. (He slides down a pile of coins and hides close to JAFAR and JASMINE. JAFAR's back is to ALADDIN.)"
Aladdin,Jafar,Go on.
Aladdin,Jasmine,"And your beard...is so...twisted!  (She has her arms around him.  She pretends to twist with her finger, but she is actually motioning for ALADDIN to come over.  He makes his move.  IAGO sees him.)"
Aladdin,Iago,Jaf--mmmmmm!
Aladdin,Jafar,And the street rat?
Aladdin,Jasmine,"What street rat? (They are about to kiss when IAGO manages to knock over a bowl.  JAFAR turns to look, but JASMINE grabs him back and kisses him.  ALADDIN looks disgusted.  IAGO and ABU both look disgusted.)"
Aladdin,Abu,Yuck!
Aladdin,Jafar,"That was--(he sees ALADDIN's reflection in her crown.) You!!  How many times do I have to kill you, boy? (He zaps ALADDIN.  JASMINE rushes him, and he throws her to the ground.  ALADDIN rushes and grabs the staff.)"
Aladdin,Aladdin,"Get the lamp! (JASMINE runs to it.  JAFAR, however, shakes off ALADDIN, then zaps her into an hourglass.)"
Aladdin,Jafar,"Ah, ah, ah, princess--Your time is up!"
Aladdin,Aladdin,Jasmine!
Aladdin,Iago,"Oh, nice shot, Jaf--"
Aladdin,Jafar,Don't toy with me!  (He's zapped into a toy monkey.
Aladdin,Aladdin,Abu!
Aladdin,Jafar,"Things are unraveling fast, now boy. (CARPET is zapped and unravels.  ALADDIN again rushes for the lamp.)  Get the point?  (His path is blocked by large swords sticking in the floor.  JAFAR grabs the lamp and laughs hideously. ALADDIN pulls a sword out of the floor.) I'm just getting warmed up!"
Aladdin,Aladdin,"Are you afraid to fight me yourself, you cowardly snake?"
Aladdin,Jafar,"A snake, am I?  Perhaps you'd like to see how snake-like I can be!  (He smiles broadly, and we see a snake's tongue come out from behind his teeth.  He then turns into a giant cobra, and the ring of fire around ALADDIN becomes part of the snake encircling ALADDIN.  The snake JAFAR makes moves on ALADDIN, and on the third try, ALADDIN swings the sword and hits JAFAR.  Cut to GENIE cheerleaders wearing 'A' sweaters.)"
Aladdin,Genie,"Rickem, rockem, rackem, rake--stick that sword into that snake!"
Aladdin,Jafar,You stay out of thissss!
Aladdin,Genie,"Jafar, Jafar, he's our man--if he can't do it, GREAT! (ALADDIN uses the distraction to make a break for the hourglass where JASMINE is trapped.  However, JAFAR sees this and blocks the path. ALADDIN is thrown away, and he loses his sword.)"
Aladdin,Jasmine,"Aladdin! (ALADDIN jumps on a large gem and slides across the floor, grabbing the sword on his way.  He turns a corner, but the pursuing snake cannot, and the front half of JAFAR crashes through a wall and hangs outside the palace.  ALADDIN jumps up on the snake's back and stabs it.  JAFAR screams in agony.  ALADDIN again tries to free the princess.)"
Aladdin,Aladdin,"Hang on, Jasmine!"
Aladdin,Jafar,You little fool!  You thought you could defeat the most powerful being on earth!
Aladdin,Iago,"Squeeze him, Jafar--Squeeze him like a--awk! (GENIE elbows him out of the way)"
Aladdin,Jafar,"Without the genie, boy, you're nothing!"
Aladdin,Aladdin,The genie!  The genie!  The genie has more power than you'll ever have!
Aladdin,Jafar,What!!
Aladdin,Aladdin,"He gave you your power, he can take it away!"
Aladdin,Genie,"Al, what are you doing?  Why are you bringing me into this?"
Aladdin,Aladdin,"Face it, Jafar--you're still just second best!"
Aladdin,Jafar,You're right!  His power does exceed my own!  But not for long!
Aladdin,Genie,The boy is crazy.  He's a little punch drunk.  One too many hits with the snake  (His hand turns into a snake and he hits his head with it.)
Aladdin,Jafar,"Slave, I make my third wish!  I wish to be an all powerful genie!"
Aladdin,Genie,"All right, your wish is my command. Way to go, Al. brand lightning bolt. JAFAR's snake form dissipates and he turns into a genie.  We see JASMINE's raised hand disappear under the sand.  ALADDIN runs over and finally smashes the glass.  Sand and princess pour out.)"
Aladdin,Jafar,Yes!  Yes!  The power! The absolute power!
Aladdin,Jasmine,What have you done?
Aladdin,Aladdin,Trust me!
Aladdin,Jafar,"The universe is mine to command, to control!"
Aladdin,Aladdin,"Not so fast, Jafar!  Aren't you forgetting something? You wanted to be a genie, you got it!  And everything that goes with it!"
Aladdin,Jafar,No!  No!
Aladdin,Iago,"I'm gettin' out of here!  Come on, you're the genie, I don't want--"
Aladdin,Aladdin,Phenomenal cosmic powers!  Itty bitty living space.
Aladdin,Genie,"Al, you little genius, you! (ABU turns back to normal, the CARPET re-ravels, JASMINE, the SULTAN and RAJAH are standing together.  RAJAH jumps up into the arms of the SULTAN, then they are all transformed.  The SULTAN is crushed because of the weight of the new RAJAH.  The palace reappears where it used to be in the city.  ALADDIN is left holding the new lamp.)"
Aladdin,Jafar,Get your blasted beak out of my face!
Aladdin,Iago,"Oh, shut up, you moron!"
Aladdin,Jafar,Don't tell me to shut up!
Aladdin,Genie,"Allow me.  (He takes the lamp and goes to the balcony.  He is now wearing a baseball cap.  He winds up as if to throw the lamp, but opens his palm flat and flicks it out into the desert with his finger.) Ten- thousand years in a cave of wonders ought to chill him out! (JAFAR and IAGO continue to argue as they fade out.  JASMINE walks over to ALADDIN.  They hold hands, but both look sad.)"
Aladdin,Aladdin,"Jasmine, I'm sorry I lied to you about being a prince."
Aladdin,Jasmine,I know why you did.
Aladdin,Aladdin,"Well, I guess...this... is goodbye?  (GENIE pokes his head around the corner shocked at what he is hearing.)"
Aladdin,Jasmine,"Oh, that stupid law.  This isn't fair--I love you."
Aladdin,Genie,"Al, no problem. You've still got one wish left.  Just say the word and you're a prince again."
Aladdin,Aladdin,"But Genie, what about your freedom?"
Aladdin,Genie,"Hey, it's only an eternity of servitude.  This is love.    Al, you're not gonna find another girl like her in a million years.  Believe me, I know.  I've looked."
Aladdin,Aladdin,"Jasmine, I do love you, but I've got to stop pretending to be something I'm not."
Aladdin,Jasmine,"I understand. (They take one final look into each other's eyes, then ALADDIN turns to the GENIE.)"
Aladdin,Aladdin,"Genie, I wish for your freedom."
Aladdin,Genie,One bona fide prince pedigree coming up.  I--what?
Aladdin,Aladdin,"Genie, you're free! (A transformation scene ensues, in which the shackles fall off GENIE's wrist and the lamp falls uselessly to the ground. GENIE picks it up and looks at it.)"
Aladdin,Genie,"Heh, heh!  I'm free. I'm free.    Quick, quick, wish for something outrageous.  Say  ""I want the Nile.""   Wish for the Nile.  Try that!"
Aladdin,Aladdin,I wish for the Nile.
Aladdin,Genie,"No way!!  (Laughs hysterically.  He bounces around the balcony like a pinball.)  Oh does that feel good!  I'm free!  I'm free at last!  I'm hittin' the road.  I'm off to see the world!  I-- (He is packing a suitcase, but looks down and sees ALADDIN looking very sad.)"
Aladdin,Aladdin,"Genie, I'm--I'm gonna miss you."
Aladdin,Genie,"Me too, Al.  No matter what anybody says, you'll always be a prince to me."
Aladdin,Sultan,That's right.  You've certainly proven your worth as far as I'm concerned. It's that law that's the problem.
Aladdin,Jasmine,Father?
Aladdin,Sultan,"Well, am I sultan or am I sultan?  From this day forth, the princess shall marry whomever she deems worthy."
Aladdin,Aladdin,"Ha, ha.  Call me Al. (They are about to kiss when giant blue hands pull everybody together. GENIE is decked out in a Hawaiian shirt with golf clubs and a Goofy hat.)"
Aladdin,Genie,"Oh, all of ya. Come over here.  Big group hug! Mind if I kiss the monkey?    Ooh, hairball!  Well, I can't do any more damage around this popsicle stand.  I'm outta here!  Bye, bye, you two crazy lovebirds.  Hey, Rugman: ciao!  I'm history!   No, I'm mythology!  No, I don't care what I am--I'm free! (The GENIE flies up into the blue sky leaving a trail of sparkles behind him.  They cut to fireworks exploding over a nightscape. We tilt down and see ALADDIN and JASMINE flying on CARPET.)"
Aladdin,Aladdin,A whole new world
Aladdin,Jasmine,A whole new life
Aladdin,Both,"For you and me! MEN'S CHORUS:   A whole new world! (They fly off into the moonlight, and after they have disappeared, the moon turns and reveals the GENIE's laughing face.  Suddenly the film is grabbed ""off the projector"", the GENIE lifts it up and looks at the audience.)"
Aladdin,Genie,Made ya look!
