Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Sire, I have found a solution to the problem with your daughter.","Sire, I have found a solution to the problem with your daughter.","{'neg': 0.208, 'neu': 0.615, 'pos': 0.177, 'compound': -0.1027}",-0.1027,Negative 😡
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Awk!  The problem with your daughter!,Awk!  The problem with your daughter!,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.508}",-0.508,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Oh, really?","Oh, really?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Right here.  ""If the princess has not chosen a husband by the appointed time, then the sultan shall choose for her.""","Right here.  ""If the princess has not chosen a husband by the appointed time, then the sultan shall choose for her.""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"But Jasmine hated all those suitors!  (He tries to stuff a cracker into IAGO's mouth.  IAGO backs away.  The SULTAN absentmindedly pulls the cracker back.)  How could I choose someone she hates? (IAGO is relieved, but the SULTAN quickly stuffs a cracker in his mouth.)",But Jasmine hated all those suitors!    How could I choose someone she hates?,"{'neg': 0.499, 'neu': 0.501, 'pos': 0.0, 'compound': -0.8988}",-0.8988,Negative 😡
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Not to worry, my liege.  There is more.  If, in the event a suitable prince cannot be found, a princess must then be wed to...hmm...interesting.","Not to worry, my liege.  There is more.  If, in the event a suitable prince cannot be found, a princess must then be wed to...hmm...interesting.","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3412}",0.3412,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,What?  Who?,What?  Who?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"The royal vizier!  Why, that would be...me!","The royal vizier!  Why, that would be...me!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Why, I thought the law says that only a prince can marry a princess, I'm quite sure.","Why, I thought the law says that only a prince can marry a princess, I am quite sure.","{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.3804}",0.3804,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Desperate times call for desperate measures, my lord.  (He pulls out the staff and hypnotizes the SULTAN with it.)","Desperate times call for desperate measures, my lord.","{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.5574}",-0.5574,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,Yes...desperate measures...,Yes...desperate measures...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,You will order the princess to marry me.,You will order the princess to marry me.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,I...will order...the princess...to...(the spell breaks momentarily)...but you're so old!,I...will order...the princess...to......but you are so old!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,The princess will marry me!,The princess will marry me!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"The princess will marry...(the spell is again broken, this time by the trumpet fanfare of ""Prince Ali"".)  What? What is that?  That music!  Ha ha ha. Jafar., you must come and see this! (We see an advancing parade, led by what appears to be the GENIE in human form as a MAJOR.)","The princess will marry...  What? What is that?  That music!  Ha ha ha. Jafar., you must come and see this!","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.7989}",0.7989,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"(GENIE is off screen, a giant balloon gorilla proceeds down the parade) When it comes to exotic type mammals Has he got a zoo, I'm telling you It's a world class menagerie! (GENIE pops in as a leopard, then a goat, and speaks the last two lines to the two children from earlier.  We cut to a balcony, where three HAREM GIRLS are joined by the HAREM GENIE.)","When it comes to exotic type mammals Has he got a zoo, I am telling you It is a world class menagerie!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Prince Ali! Amorous he!  Ali Ababwa Heard your princess was a sight lovely to see! And that,good people, is why He got dolled up and dropped by With sixty elephants, llamas galore With his bears and lions A brass band and more With his forty fakirs, his cooks, his bakers His birds that warble on key Make way for Prince Ali! (More and more fanfare build up until ALADDIN flies off ABU's back on MAGIC CARPET and flies down to the SULTAN.  JAFAR slams the door shut.)","Prince Ali! Amorous he!  Ali Ababwa Heard your princess was a sight lovely to see! And that,good people, is why He got dolled up and dropped by With sixty elephants, llamas galore With his bears and lions A brass band and more With his forty fakirs, his cooks, his bakers His birds that warble on key Make way for Prince Ali!","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.8302}",0.8302,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Splendid, absolutely marvelous.","Splendid, absolutely marvelous.","{'neg': 0.0, 'neu': 0.111, 'pos': 0.889, 'compound': 0.8399}",0.8399,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Ahem.  Your majesty, I have journeyed from afar to seek your daughter's hand.","Ahem.  Your majesty, I have journeyed from afar to seek your daughter's hand.","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}",0.4939,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Prince Ali Ababwa!  Of course.  I'm delighted to meet you. This is my royal vizier, Jafar.  He's delighted too.","Prince Ali Ababwa!  Of course.  I am delighted to meet you. This is my royal vizier, Jafar.  He is delighted too.","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.784}",0.784,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Ecstatic.  I'm afraid, Prince Abooboo--","Ecstatic.  I am afraid, Prince Abooboo--","{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,--Ababwa!,--Ababwa!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Whatever.  You cannot just parade in here uninvited and expect to--,Whatever.  You cannot just parade in here uninvited and expect to--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"...by Allah, this is quite a remarkable device. (He tugs at the tassels, and they tug his moustache.)  I don't suppose I might...","...by Allah, this is quite a remarkable device.   I do not suppose I might...","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.5984}",0.5984,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Why certainly, your majesty.  Allow me. (He helps the SULTAN up onto the CARPET, and he plops down. JAFAR pins the CARPET down on the floor with the staff.)","Why certainly, your majesty.  Allow me.","{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.5106}",0.5106,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Sire, I must advise against this--","Sire, I must advise against this--","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"--Oh, button up, Jafar.  Learn to have a little fun. (He kicks away the staff and CARPET and SULTAN fly away.  IAGO, who was standing on the head of the staff, falls down, repeatedly bopping the staff with his beak as he descends.  SULTAN and CARPET fly high into the ceiling, then begin a dive-bomb attack, flying under ABU, scaring him.  The flight continues in the background, while JAFAR and ALI talk in the foreground.)","--Oh, button up, Jafar.  Learn to have a little fun.","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4601}",0.4601,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Just where did you say you were from?,Just where did you say you were from?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, much farther than you've traveled, I'm sure.","Oh, much farther than you have traveled, I am sure.","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Try me.,Try me.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Look out, Polly! (They all duck in time as the CARPET whizzes centimetres over their heads.  CARPET returns and the SULTAN chases IAGO around the room.)","Look out, Polly!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Hey, watch it. Watch it with the dumb rug! (The CARPET zooms underneath IAGO, who sighs, wipes his brow, and crashes into a pillar.  He crashes to the floor, and his head is circled by miniature SULTANS on CARPETS, saying ""Have a cracker, have a cracker.  The real SULTAN begins his final approach.)","Hey, watch it. Watch it with the dumb rug!","{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5562}",-0.5562,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Out of the way, I'm coming in to land.  Jafar, watch this!","Out of the way, I am coming in to land.  Jafar, watch this!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Spectacular, your highness.","Spectacular, your highness.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Ooh, lovely.  Yes, I do seem to have a knack for it.  (CARPET walks over to ABU dizzily, then collapses.  ABU catches it.)  This is a very impressive youth. And a prince as well.   (Whispers to JAFAR) If we're lucky, you won't have to marry Jasmine after all.","Ooh, lovely.  Yes, I do seem to have a knack for it.    This is a very impressive youth. And a prince as well.    If we are lucky, you will not have to marry Jasmine after all.","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.9324}",0.9324,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"I don't trust him, sire.","I do not trust him, sire.","{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4023}",-0.4023,Negative 😡
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Nonsense.  One thing I pride myself on Jafar, I'm an excellent judge of character.","Nonsense.  One thing I pride myself on Jafar, I am an excellent judge of character.","{'neg': 0.144, 'neu': 0.532, 'pos': 0.324, 'compound': 0.5267}",0.5267,Positive 😊
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Oh, excellent judge, yeah, sure...not!!!","Oh, excellent judge, yeah, sure...not!!!","{'neg': 0.0, 'neu': 0.307, 'pos': 0.693, 'compound': 0.7767}",0.7767,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,Jasmine will like this one!,Jasmine will like this one!,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}",0.4199,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,And I'm pretty sure I'll like Princess Jasmine!,And I am pretty sure I will like Princess Jasmine!,"{'neg': 0.0, 'neu': 0.376, 'pos': 0.624, 'compound': 0.807}",0.807,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Your highness, no.  I must intercede on Jasmine's behalf.   This boy is no different than the others.  What makes him think he is worthy of the princess?","Your highness, no.  I must intercede on Jasmine's behalf.   This boy is no different than the others.  What makes him think he is worthy of the princess?","{'neg': 0.145, 'neu': 0.759, 'pos': 0.096, 'compound': -0.128}",-0.128,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Your majesty, I am Prince Ali Ababwa! (He pricks JAFAR's goatee, which springs out in all directions.)  Just let her meet me.  I will win your daughter!","Your majesty, I am Prince Ali Ababwa!   Just let her meet me.  I will win your daughter!","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.658}",0.658,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"How dare you! All of you, standing around deciding my future?  I am not a prize to be won!","How dare you! All of you, standing around deciding my future?  I am not a prize to be won!","{'neg': 0.123, 'neu': 0.682, 'pos': 0.195, 'compound': 0.3781}",0.3781,Positive 😊
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Oh, dear.  Don't worry, Prince Ali.  Just give Jasmine time to cool down.","Oh, dear.  Do not worry, Prince Ali.  Just give Jasmine time to cool down.","{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.7435}",0.7435,Positive 😊
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,I think it's time to say good bye to Prince Abooboo. (Diss to JASMINE on her balcony at night.  We tilt down and find ALADDIN and company in the courtyard.),I think it is time to say good bye to Prince Abooboo.,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"What am I going to do?  Jasmine won't even let me talk to her.  I should have known I couldn't pull off this stupid prince wish.  (ABU struggles with his elephant paws to open a banana.  He squishes it, and the banana squirts into his eye.  He then tosses the banana peel into a heaping pile of the same.)",What am I going to do?  Jasmine will not even let me talk to her.  I should have known I could not pull off this stupid prince wish.,"{'neg': 0.135, 'neu': 0.774, 'pos': 0.091, 'compound': -0.3182}",-0.3182,Negative 😡
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"So move!  (CARPET does, knocking a black piece off the board.)  Hey. That's a good move.   I can't believe it--I'm losing to a rug.",So move!    Hey. That is a good move.   I cannot believe it--I am losing to a rug.,"{'neg': 0.146, 'neu': 0.674, 'pos': 0.179, 'compound': 0.1511}",0.1511,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Genie, I need help.","Genie, I need help.","{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.4019,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"All right, sparky, here's the deal.  You wanna court the little lady, you gotta be a straight shooter, do ya follow me?","All right, sparky, here is the deal.  You want to court the little lady, you got to be a straight shooter, do ya follow me?","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.296}",0.296,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"(Back to normal, wearing a mortarboard. He points out his words on a blackboard)  Tell her the...TRUTH!!!",Tell her the...TRUTH!!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"No way!  If Jasmine found out I was really some crummy street rat, she'd laugh at me. (He puts on his turban, which lights up as the GENIE.)","No way!  If Jasmine found out I was really some crummy street rat, she would laugh at me.","{'neg': 0.104, 'neu': 0.711, 'pos': 0.185, 'compound': 0.4003}",0.4003,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"A woman appreciates a man who can make her laugh! (ALADDIN pulls the chain turning off the light. GENIE comes out holding the real turban.)  Al, all joking aside, you really oughtta be yourself.","A woman appreciates a man who can make her laugh!   Al, all joking aside, you really oughtta be yourself.","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.8439}",0.8439,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey, that's the last thing I want to  be.  Okay, I'm gonna go see her.  I gotta be smooth, cool, confident.  How do I look?","Hey, that is the last thing I want to  be.  Okay, I am going to go see her.  I got to be smooth, cool, confident.  How do I look?","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7717}",0.7717,Positive 😊
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,"Like a prince. (ALADDIN flies up to the balcony on CARPET.  JASMINE is on her bed, sighing.  RAJAH is by her side.)",Like a prince.,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Princess Jasmine?,Princess Jasmine?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Who's there?,Who is there?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,It's me--Prince Ali.  Ahem--(Then he jumps to his deep voice) Prince Ali Ababwa.,It is me--Prince Ali.  Ahem-- Prince Ali Ababwa.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,I do not want to see you.,I do not want to see you.,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"No, no, please princess.  Give me a chance. (RAJAH growls and advances on him.)","No, no, please princess.  Give me a chance.","{'neg': 0.376, 'neu': 0.256, 'pos': 0.368, 'compound': -0.0258}",-0.0258,Neutral 😐
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,Just leave me alone.,Just leave me alone.,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Down kitty!,Down kitty!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Genie,Male,Mythical Creature,Magical Realm,Supporting,False,False,How's our beau doing?,How is our beau doing?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Good kitty, take off.  Down kitty. (He takes off his turban to brush RAJAH away.)","Good kitty, take off.  Down kitty.","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"(She looks at him thinking she has seen him before.)  Wait, wait.  Do I know you?","Wait, wait.  Do I know you?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Uh, no, no.","Uh, no, no.","{'neg': 0.815, 'neu': 0.185, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative 😡
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,You remind me of someone I met in  the marketplace.,You remind me of someone I met in  the marketplace.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"The marketplace? I have servants that go to the marketplace for me. Why I even have servants who go to the marketplace for my servants, so it couldn't have been me you met.","The marketplace? I have servants that go to the marketplace for me. Why I even have servants who go to the marketplace for my servants, so it could not have been me you met.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"No, I guess not.","No, I guess not.","{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Um, Princess Jasmine?  You're very...","Um, Princess Jasmine?  You are very...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Punctual!,Punctual!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Punctual?,Punctual?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Beautiful.,Beautiful.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Hmm.  I'm rich too, you know.","Hmm.  I am rich too, you know.","{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}",0.5574,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Yeah!,Yeah!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3595}",0.3595,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,The daughter of a sultan,The daughter of a sultan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I know.,I know.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,A fine prize for any  prince to marry.,A fine prize for any  prince to marry.,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.6249}",0.6249,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Uh, right.  Right.  A prince like me.","Uh, right.  Right.  A prince like me.","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Right, a prince like you.  And every other stuffed  shirt, swaggering, peacock I've met!","Right, a prince like you.  And every other stuffed  shirt, swaggering, peacock I have met!","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4199}",0.4199,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Just go jump off a balcony!,Just go jump off a balcony!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Buzz off!,Buzz off!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Yeah, right!","Yeah, right!","{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3595}",0.3595,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What!?!,What!?!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Uh, you're right.  You aren't just some prize to be won.    You should be free to make your own choice.  (JASMINE and RAJAH look at each other in confusion.)  I'll go now. (He steps up on the ledge and drops off.)","Uh, you are right.  You are not just some prize to be won.    You should be free to make your own choice.    I will go now.","{'neg': 0.085, 'neu': 0.694, 'pos': 0.221, 'compound': 0.6483}",0.6483,Positive 😊
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,No!,No!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,What?  What?,What?  What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,How--how are you doing that?,How--how are you doing that?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,It's a magic carpet.,It is a magic carpet.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,It's lovely.  (CARPET takes JASMINE's hand with a tassel.),It is lovely.,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"You, uh, you don't want to go for a ride, do you? We could get out of the palace, see the world.","You, uh, you do not want to go for a ride, do you? We could get out of the palace, see the world.","{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Is it safe?,Is it safe?,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive 😊
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Sure.  Do you trust me?,Sure.  Do you trust me?,"{'neg': 0.0, 'neu': 0.349, 'pos': 0.651, 'compound': 0.6808}",0.6808,Positive 😊
