Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,His name's Ling.,His name's Ling.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,I didn't ask for his name.  I asked for yours.,I did not ask for his name.  I asked for yours.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Try, uh, ahh, Chu!","Try, uh, ahh, Chu!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Ah Chu.,Ah Chu.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Ah Chu?,Ah Chu?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Gesundheit.  He He, I kill myself.","Gesundheit.  He He, I kill myself.","{'neg': 0.54, 'neu': 0.46, 'pos': 0.0, 'compound': -0.6908}",-0.6908,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Mushu.,Mushu.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Mushu?,Mushu?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,No.,No.,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Then what is it!,Then what is it!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Ping! Ping was my best friend growing up!,Ping! Ping was my best friend growing up!,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.8652}",0.8652,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,It's Ping.,It is Ping.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Ping.,Ping.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Of course Ping DID steal my gir-,Of course Ping DID steal my gir-,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Yes, my name is Ping.","Yes, my name is Ping.","{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Let me see your conscription notice.    Fa Zhou, *the* Fa Zhou?","Let me see your conscription notice.    Fa Zhou, *the* Fa Zhou?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,I didn't know Fa Zhou had a son.,I did not know Fa Zhou had a son.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Um, he...doesn't talk about me much.  [Mulan tries to hawk up a loogie and spit but the saliva just runs from her mouth.  The recruits laugh]","Um, he...does not talk about me much.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"I can see why, the boy's an absolute lunatic.","I can see why, the boy's an absolute lunatic.","{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Okay gentlemen, thanks to your new friend Ping, you'll spend tonight picking up every single grain of rice.  And tomorrow, the real work begins.","Okay gentlemen, thanks to your new friend Ping, you will spend tonight picking up every single grain of rice.  And tomorrow, the real work begins.","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7906}",0.7906,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"You know, we have to work on your people skills.","You know, we have to work on your people skills.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"All right, rise and shine sleeping beauty.   C'mon  hup, hup, hup.   Get your clothes on. Get ready.  Got breakfast for ya.    Look, you get porridge, and it's happy to see you.   Hey, get outta there, you gonna make people sick!","All right, rise and shine sleeping beauty.   C'mon  hup, hup, hup.   Get your clothes on. Get ready.  Got breakfast for ya.    Look, you get porridge, and it is happy to see you.   Hey, get outta there, you going to make people sick!","{'neg': 0.064, 'neu': 0.737, 'pos': 0.199, 'compound': 0.7901}",0.7901,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Am I late?,Am I late?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"No time to talk.  Now remember, it's your first day of training so listen to your teacher and no fighting.  Play nice with the other kids, unless of course one of the other kids wanna fight, then you have to kick the other kid's butt.","No time to talk.  Now remember, it is your first day of training so listen to your teacher and no fighting.  Play nice with the other kids, unless of course one of the other kids want to fight, then you have to kick the other kid's butt.","{'neg': 0.17, 'neu': 0.714, 'pos': 0.116, 'compound': -0.4588}",-0.4588,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,But I don't wanna kick the other kid's butt.,But I do not want to kick the other kid's butt.,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.0857}",-0.0857,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Don't talk with your mouth full.  Now let's see your war face . I think my bunny slippers just ran for cover.  C'mon scare me, girl!","Do not talk with your mouth full.  Now let us see your war face . I think my bunny slippers just ran for cover.  C'mon scare me, girl!","{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.8122}",-0.8122,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Rrrrrrr!,Rrrrrrr!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Oh, that's my tough looking warrior.  That's what I'm talking about.  Now get out there and make me proud.","Oh, that is my tough looking warrior.  That is what I am talking about.  Now get out there and make me proud.","{'neg': 0.064, 'neu': 0.805, 'pos': 0.131, 'compound': 0.3818}",0.3818,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,What do you mean the troops just left?,What do you mean the troops just left?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,They what!?,They what!?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Wait, you forgot your sword.  My little baby off to destroy people .","Wait, you forgot your sword.  My little baby off to destroy people .","{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative 😡
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Order people, order!","Order people, order!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,"Oh, oh, sweet and pungent shrimp","Oh, oh, sweet and pungent shrimp","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",0.4588,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,That's not funny.,That is not funny.,"{'neg': 0.445, 'neu': 0.555, 'pos': 0.0, 'compound': -0.3412}",-0.3412,Negative 😡
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Looks like our new friend slept in this morning.    Hellooo Ping, Are you hungry?","Looks like our new friend slept in this morning.    Hellooo Ping, Are you hungry?","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.6908}",0.6908,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Yeah, 'cause I owe you a knuckle sandwich.  [grabs Mulan by the shirt collar drawing back his other arm.  Mulan hides her face with her hands.  Ling looks away, closes his eyes, and puts his fingers in his ears so that he wont hear anything]","Yeah, because I owe you a knuckle sandwich.","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}",0.296,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Soldiers!  [The soldiers line up quicky.  Shang takes off his shirt and grabs a bow and quiver of arrows.  Mulan is duly impressed by Shang's physique] You will assemble swiftly and silently every morning.  Anyone who acts otherwise will answer to me.,Soldiers!   You will assemble swiftly and silently every morning.  Anyone who acts otherwise will answer to me.,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3595}",0.3595,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Ooooo, tough guy.","Ooooo, tough guy.","{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.128}",-0.128,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Yao.  [All recruits take a step back leaving Yao one step forward.  Shang Points arrow skyward and shoots it into the top of a high pole]  Thank you for volunteering.  Retrieve the arrow.,Yao.    Thank you for volunteering.  Retrieve the arrow.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,I'll get that arrow pretty boy.  And I'll do it with my shirt on.,I will get that arrow pretty boy.  And I will do it with my shirt on.,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.4939,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"One moment, you seem to be missing something.  [Chi Fu brings out two large bronze disks.  Shang takes out one disk and holds it high speaking to all the troops]  This represents discipline  [Shang hands the weight to Yao and the weight falls to the ground taking Yao's arm with it]  and this represents strength [Shang hands the other weight to Yao making him fall to the ground.  The troops laugh while Mulan looks concerned].  You need both to reach the arrow. [Yao climbs up the pole then slips down under the weight.  Ling, Chien-Po, and Mulan each take their turn and fall down.  Mulan rubs her behind as she walks away in front of Shang]","One moment, you seem to be missing something.    This represents discipline    and this represents strength .  You need both to reach the arrow.","{'neg': 0.086, 'neu': 0.745, 'pos': 0.169, 'compound': 0.2732}",0.2732,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,We've got a long way to go.,We have got a long way to go.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,What do you see?,What do you see?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"This doll came from a village in the Tung Shao Pass, where the Imperial Army's waiting for us.","This doll came from a village in the Tung Shao Pass, where the Imperial Army's waiting for us.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"No, the quickest way to the Emperor is through that pass.  Besides, the little girl will be missing her doll.  We should return it to her.","No, the quickest way to the Emperor is through that pass.  Besides, the little girl will be missing her doll.  We should return it to her.","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Hey, oh, ah, no, this is not a good idea.  What if somebody sees you?","Hey, oh, ah, no, this is not a good idea.  What if somebody sees you?","{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.5583}",-0.5583,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Just because I look like a man doesn't mean I have to smell like one.,Just because I look like a man does not mean I have to smell like one.,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.6124}",0.6124,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"So a couple of guys don't rinse out their socks, picky, picky, picky.  Well myself I kinda like that corn chip's smell.","So a couple of guys do not rinse out their socks, picky, picky, picky.  Well myself I kind of like that corn chip's smell.","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5118}",0.5118,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Ahhhhhhh.,Ahhhhhhh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Okay, all right, all right, that's enough.  Now, c'mon, get out before you get all pruny and stuff [holding out a towel towards Mulan keeping his eyes covered].","Okay, all right, all right, that is enough.  Now, c'mon, get out before you get all pruny and stuff .","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2263}",0.2263,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Mushu, if you're so worried, go stand watch.","Mushu, if you are so worried, go stand watch.","{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.4341}",-0.4341,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Yeah, yeah,  stand watch Mushu while I blow our secret with my stupid girly habits.  Humph, hygiene.","Yeah, yeah,  stand watch Mushu while I blow our secret with my stupid girly habits.  Humph, hygiene.","{'neg': 0.163, 'neu': 0.625, 'pos': 0.212, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Cri-Kee,Male,Cricket,Chinese,Supporting,False,False,"Chirp, Chirp.","Chirp, Chirp.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Me first! Me first! Me First!,Me first! Me first! Me First!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Ah.  We're doomed!  There a couple of things I know they're bound to notice! [Yao and Ling jump into the water.  Chien-Po dips in his toe to check temperature then jumps in causing a large wave.  Yao and Ling ride the wave towards Mulan.  Mulan sees them and hides her face behind a lily pad],Ah.  We are doomed!  There a couple of things I know they are bound to notice!,"{'neg': 0.269, 'neu': 0.731, 'pos': 0.0, 'compound': -0.6988}",-0.6988,Negative 😡
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Hey, Ping.","Hey, Ping.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Oh hi guys, I didn't know you were *here*. [Yao, Ling and Chien-Po share ""this boy is strange"" looks] I was just washing, so now I'm clean and I'm gonna go.  Bye, bye.  [Mulan hides behind a rock keeping her front facing the rock]","Oh hi guys, I did not know you were *here*.  I was just washing, so now I am clean and I am going to go.  Bye, bye.","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4522}",0.4522,Positive 😊
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Come back here.  I know we were jerks to you before so lets start over.  [extending his hand to shake hands with Mulan]  Hi, I'm Ling!","Come back here.  I know we were jerks to you before so let us start over.    Hi, I am Ling!","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.3382}",-0.3382,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Heh, heh.  [Mulan turns and wades away from Ling and runs into Chien-Po]","Heh, heh.","{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,And I'm Chien-Po.,And I am Chien-Po.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Hello Chien-Po.,Hello Chien-Po.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"And I am Yao, king of the rock.  And there's nothin' you girls can do about it.","And I am Yao, king of the rock.  And there is nothing you girls can do about it.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Oh, yeah?  Well, I think Ping  and I could take you.","Oh, yeah?  Well, I think Ping  and I could take you.","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5106}",0.5106,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I really don't want to take him anywhere.,I really do not want to take him anywhere.,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.1244}",-0.1244,Negative 😡
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,"Ping, we have to fight!","Ping, we have to fight!","{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.4389}",-0.4389,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,No we don't.   We could just close our eyes and swim around.,No we do not.   We could just close our eyes and swim around.,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,C'mon don't be such a g--Ouch!  Something bit me.,C'mon do not be such a g--Ouch!  Something bit me.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,What a nasty flavor.,What a nasty flavor.,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}",-0.5574,Negative 😡
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,Snake!,Snake!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,"Snake, snake. [Mulan whistles for Khan and wades back to shore.  Khan comes close enough to shore and Mulan hides behind Khan as she wraps a towel around her body]","Snake, snake.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,Some king of the rock!,Some king of the rock!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Boy, that was close.","Boy, that was close.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"No, that was vile!  You owe me big!","No, that was vile!  You owe me big!","{'neg': 0.534, 'neu': 0.466, 'pos': 0.0, 'compound': -0.7835}",-0.7835,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I never want to see a naked man again.,I never want to see a naked man again.,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Hey, don't look at me.  I ain't biting any more butts.","Hey, do not look at me.  I are not biting any more butts.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,You think your troops are ready to fight?  Hah!  They would not last a minute against the Huns.,You think your troops are ready to fight?  Hah!  They would not last a minute against the Huns.,"{'neg': 0.142, 'neu': 0.736, 'pos': 0.123, 'compound': -0.1007}",-0.1007,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,They completed their training.,They completed their training.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Those *boys* are no more fit to be soldiers than you are to be Captain.  Once the general reads my report, your troops will never see battle.","Those *boys* are no more fit to be soldiers than you are to be Captain.  Once the general reads my report, your troops will never see battle.","{'neg': 0.071, 'neu': 0.77, 'pos': 0.16, 'compound': 0.417}",0.417,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Oh no you don't.  I've worked to hard to get Mulan into this war.  This guy's messing with my plan.,Oh no you do not.  I have worked to hard to get Mulan into this war.  This guy's messing with my plan.,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.8034}",-0.8034,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,We're not finished.,We are not finished.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Be careful, Captain.  The General may be your father, but I am the Emperor's council.  And, oh, by the way, huh, I got that job on my own.   You're dismissed.","Be careful, Captain.  The General may be your father, but I am the Emperor's council.  And, oh, by the way, huh, I got that job on my own.   You are dismissed.","{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0772}",0.0772,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Hey, I'll hold him and you punch, heh, heh...   or not. For what it's worth, I think you're a great captain.","Hey, I will hold him and you punch, heh, heh...   or not. For what it is worth, I think you are a great captain.","{'neg': 0.062, 'neu': 0.703, 'pos': 0.234, 'compound': 0.6597}",0.6597,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,I saw that!,I saw that!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,You like him don't you?,You like him do not you?,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"No, I--","No, I--","{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Yeah right, Yeah sure.  Look,   go to your tent.  [Mulan walks away with a look of delight. Mushu talks to Cri-Kee]  I think it's time we took this war into our own hands . [Mushu and Cri-Kee wait outside Chi Fu's Tent.  Chi Fu emerges with carrying a scrub brush and wrapped in a towel and with big showering slippers on his feet.  He whistles as he walks off.  Mushu and Cri-Kee enter his tent.  Cri-Kee uses his legs to write up a letter.  He finishes and Mushu takes the paper]","Yeah right, Yeah sure.  Look,   go to your tent.    I think it is time we took this war into our own hands .","{'neg': 0.163, 'neu': 0.6, 'pos': 0.237, 'compound': 0.0194}",0.0194,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Okay, okay, let me see what you've got.  From General Li, dear son, we're waiting for the huns at the pass and it would mean a lot if you'd come and back us up.    That's great except you forgot, ""and since we're all out of potpourri, maybe you wouldn't mind bringing up some.""  Hellooooo, this is the army!  Make it sound more urgent, please!  You know what I'm talkin' about?  [Cri-Kee starts writing the note again]  That's better, much better.   Okay, Let's go.","Okay, okay, let me see what you have got.  From General Li, dear son, we are waiting for the huns at the pass and it would mean a lot if you would come and back us up.    That is great except you forgot, ""and since we are all out of potpourri, maybe you would not mind bringing up some.""  Hellooooo, this is the army!  Make it sound more urgent, please!  You know what I am talkin' about?    That is better, much better.   Okay, Let us go.","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.9659}",0.9659,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Khan-ie baby, hey, we need a ride.","Khan-ie baby, hey, we need a ride.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"Insubordinate ruffians.    You men owe me a new pair of slippers.  And I do not squeal like a girl.   Aaaaaahhhhhh! Mushu [sitting on top of the panda bear behind a dummy of a soldier using sticks to gesticulate with the dummy's arms to push the note towards Chi Fu.  Cri-Kee works the mouth]:  Urgent news from the general!    What's the matter, you've never seen a 'black and white' before?","Insubordinate ruffians.    You men owe me a new pair of slippers.  And I do not squeal like a girl.   Aaaaaahhhhhh! Mushu :  Urgent news from the general!    What is the matter, you have never seen a 'black and white' before?","{'neg': 0.056, 'neu': 0.851, 'pos': 0.093, 'compound': -0.2008}",-0.2008,Negative 😡
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Who are you?,Who are you?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Excuse me!  I think the question is: who are you?  We're in a war man!  There's no time for stupid questions.  I should have your hat for that,  snatch it right off of your head [swiping with an arm at Chi Fu's hat.  Mushu turns the upper half of the dummy around after the panda passes Chi Fu.  Chi Fu begins reading the message].  But I'm feeling gracious today, so carry on before I report you.","Excuse me!  I think the question is: who are you?  We are in a war man!  There is no time for stupid questions.  I should have your hat for that,  snatch it right off of your head .  But I am feeling gracious today, so carry on before I report you.","{'neg': 0.117, 'neu': 0.727, 'pos': 0.156, 'compound': 0.4826}",0.4826,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Captain.  Urgent news from the General.  We're needed at the front.,Captain.  Urgent news from the General.  We are needed at the front.,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.2023,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Pack your bags Cri-Kee, we're movin' out.","Pack your bags Cri-Kee, we are movin' out.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Huh?,Huh?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
